id,wave,age,female,voted_gen_14,voted_gen_12,treat_ind,racename,democrat,therm_trans,therm_obama
100,3 days,23,0,1,1,Cont.,Hispanic,0,,
100,21 days,23,0,1,1,Cont.,Hispanic,0,,
100,42 days,23,0,1,1,Cont.,Hispanic,0,,
100,90 days,23,0,1,1,Cont.,Hispanic,0,,
101,Baseline,58,1,1,1,Treat.,Caucasian,1,100,83
101,3 days,58,1,1,1,Treat.,Caucasian,1,,
101,21 days,58,1,1,1,Treat.,Caucasian,1,,
101,42 days,58,1,1,1,Treat.,Caucasian,1,,
101,90 days,58,1,1,1,Treat.,Caucasian,1,,
102,Baseline,34,1,1,1,Treat.,Hispanic,1,100,92
102,3 days,34,1,1,1,Treat.,Hispanic,1,,
102,21 days,34,1,1,1,Treat.,Hispanic,1,,
102,42 days,34,1,1,1,Treat.,Hispanic,1,,
102,90 days,34,1,1,1,Treat.,Hispanic,1,,
103,Baseline,25,1,0,1,Cont.,African American,1,50,50
103,3 days,25,1,0,1,Cont.,African American,1,50,50
103,21 days,25,1,0,1,Cont.,African American,1,50,50
103,42 days,25,1,0,1,Cont.,African American,1,50,
103,90 days,25,1,0,1,Cont.,African American,1,50,50
104,Baseline,23,1,0,1,Treat.,African American,1,100,100
104,3 days,23,1,0,1,Treat.,African American,1,50,50
104,21 days,23,1,0,1,Treat.,African American,1,,
104,42 days,23,1,0,1,Treat.,African American,1,100,
104,90 days,23,1,0,1,Treat.,African American,1,,
105,Baseline,40,1,1,1,Cont.,African American,1,70,100
105,3 days,40,1,1,1,Cont.,African American,1,,
105,21 days,40,1,1,1,Cont.,African American,1,,
105,42 days,40,1,1,1,Cont.,African American,1,,
105,90 days,40,1,1,1,Cont.,African American,1,,
106,Baseline,41,1,1,1,Cont.,African American,1,50,100
106,3 days,41,1,1,1,Cont.,African American,1,65,100
106,21 days,41,1,1,1,Cont.,African American,1,,
106,42 days,41,1,1,1,Cont.,African American,1,8,
106,90 days,41,1,1,1,Cont.,African American,1,50,100
107,Baseline,29,0,0,0,Cont.,African American,0,39,100
107,3 days,29,0,0,0,Cont.,African American,0,,
107,21 days,29,0,0,0,Cont.,African American,0,,
107,42 days,29,0,0,0,Cont.,African American,0,,
107,90 days,29,0,0,0,Cont.,African American,0,,
108,Baseline,19,1,1,0,Cont.,African American,0,50,50
108,3 days,19,1,1,0,Cont.,African American,0,,
108,21 days,19,1,1,0,Cont.,African American,0,,
108,42 days,19,1,1,0,Cont.,African American,0,,
108,90 days,19,1,1,0,Cont.,African American,0,,
109,Baseline,31,1,0,1,Cont.,Hispanic,0,0,0
109,3 days,31,1,0,1,Cont.,Hispanic,0,,
109,21 days,31,1,0,1,Cont.,Hispanic,0,,
109,42 days,31,1,0,1,Cont.,Hispanic,0,,
109,90 days,31,1,0,1,Cont.,Hispanic,0,,
110,Baseline,22,1,0,0,Treat.,Hispanic,0,10,50
110,3 days,22,1,0,0,Treat.,Hispanic,0,,
110,21 days,22,1,0,0,Treat.,Hispanic,0,,
110,42 days,22,1,0,0,Treat.,Hispanic,0,,
110,90 days,22,1,0,0,Treat.,Hispanic,0,,
111,Baseline,57,1,0,1,Treat.,Hispanic,0,40,55
111,3 days,57,1,0,1,Treat.,Hispanic,0,,
111,21 days,57,1,0,1,Treat.,Hispanic,0,,
111,42 days,57,1,0,1,Treat.,Hispanic,0,,
111,90 days,57,1,0,1,Treat.,Hispanic,0,,
112,Baseline,58,0,0,1,Treat.,Hispanic,0,20,50
112,3 days,58,0,0,1,Treat.,Hispanic,0,,
112,21 days,58,0,0,1,Treat.,Hispanic,0,,
112,42 days,58,0,0,1,Treat.,Hispanic,0,,
112,90 days,58,0,0,1,Treat.,Hispanic,0,,
113,Baseline,58,1,1,1,Treat.,Caucasian,0,44,59
113,3 days,58,1,1,1,Treat.,Caucasian,0,50,66
113,21 days,58,1,1,1,Treat.,Caucasian,0,47,50
113,42 days,58,1,1,1,Treat.,Caucasian,0,40,
113,90 days,58,1,1,1,Treat.,Caucasian,0,50,65
114,Baseline,57,0,1,1,Treat.,Caucasian,0,50,50
114,3 days,57,0,1,1,Treat.,Caucasian,0,50,50
114,21 days,57,0,1,1,Treat.,Caucasian,0,50,50
114,42 days,57,0,1,1,Treat.,Caucasian,0,50,
114,90 days,57,0,1,1,Treat.,Caucasian,0,,
115,Baseline,31,1,0,1,Treat.,African American,1,52,100
115,3 days,31,1,0,1,Treat.,African American,1,78,96
115,21 days,31,1,0,1,Treat.,African American,1,96,100
115,42 days,31,1,0,1,Treat.,African American,1,97,
115,90 days,31,1,0,1,Treat.,African American,1,100,50
116,Baseline,56,1,1,1,Cont.,Hispanic,0,53,0
116,3 days,56,1,1,1,Cont.,Hispanic,0,,
116,21 days,56,1,1,1,Cont.,Hispanic,0,,
116,42 days,56,1,1,1,Cont.,Hispanic,0,,
116,90 days,56,1,1,1,Cont.,Hispanic,0,,
117,Baseline,65,0,0,0,Treat.,African American,1,66,100
117,3 days,65,0,0,0,Treat.,African American,1,55,97
117,21 days,65,0,0,0,Treat.,African American,1,50,100
117,42 days,65,0,0,0,Treat.,African American,1,54,
117,90 days,65,0,0,0,Treat.,African American,1,,
118,Baseline,45,0,1,1,Treat.,African American,0,79,100
118,3 days,45,0,1,1,Treat.,African American,0,,
118,21 days,45,0,1,1,Treat.,African American,0,,
118,42 days,45,0,1,1,Treat.,African American,0,,
118,90 days,45,0,1,1,Treat.,African American,0,,
119,Baseline,65,1,1,1,Treat.,African American,0,41,100
119,3 days,65,1,1,1,Treat.,African American,0,65,100
119,21 days,65,1,1,1,Treat.,African American,0,75,100
119,42 days,65,1,1,1,Treat.,African American,0,59,
119,90 days,65,1,1,1,Treat.,African American,0,,
120,Baseline,55,1,1,1,Treat.,Caucasian,1,68,100
120,3 days,55,1,1,1,Treat.,Caucasian,1,77,100
120,21 days,55,1,1,1,Treat.,Caucasian,1,70,100
120,42 days,55,1,1,1,Treat.,Caucasian,1,64,
120,90 days,55,1,1,1,Treat.,Caucasian,1,50,50
121,Baseline,22,1,0,0,Treat.,African American,1,69,100
121,3 days,22,1,0,0,Treat.,African American,1,,
121,21 days,22,1,0,0,Treat.,African American,1,50,50
121,42 days,22,1,0,0,Treat.,African American,1,50,
121,90 days,22,1,0,0,Treat.,African American,1,,
122,Baseline,74,0,1,1,Treat.,African American,1,63,100
122,3 days,74,0,1,1,Treat.,African American,1,81,100
122,21 days,74,0,1,1,Treat.,African American,1,70,100
122,42 days,74,0,1,1,Treat.,African American,1,59,
122,90 days,74,0,1,1,Treat.,African American,1,,
123,Baseline,33,1,0,0,Treat.,African American,0,0,100
123,3 days,33,1,0,0,Treat.,African American,0,0,77
123,21 days,33,1,0,0,Treat.,African American,0,0,50
123,42 days,33,1,0,0,Treat.,African American,0,0,
123,90 days,33,1,0,0,Treat.,African American,0,,
124,Baseline,17,1,0,0,Treat.,African American,1,0,74
124,3 days,17,1,0,0,Treat.,African American,1,0,74
124,21 days,17,1,0,0,Treat.,African American,1,14,50
124,42 days,17,1,0,0,Treat.,African American,1,0,
124,90 days,17,1,0,0,Treat.,African American,1,,
125,Baseline,48,1,1,1,Treat.,African American,0,50,69
125,3 days,48,1,1,1,Treat.,African American,0,50,50
125,21 days,48,1,1,1,Treat.,African American,0,55,74
125,42 days,48,1,1,1,Treat.,African American,0,0,
125,90 days,48,1,1,1,Treat.,African American,0,4,72
126,Baseline,81,1,1,1,Treat.,African American,1,0,100
126,3 days,81,1,1,1,Treat.,African American,1,50,50
126,21 days,81,1,1,1,Treat.,African American,1,65,100
126,42 days,81,1,1,1,Treat.,African American,1,51,
126,90 days,81,1,1,1,Treat.,African American,1,85,90
127,Baseline,46,1,1,1,Treat.,African American,0,95,89
127,3 days,46,1,1,1,Treat.,African American,0,100,50
127,21 days,46,1,1,1,Treat.,African American,0,86,84
127,42 days,46,1,1,1,Treat.,African American,0,90,
127,90 days,46,1,1,1,Treat.,African American,0,,
128,Baseline,42,0,0,0,Cont.,African American,1,50,50
128,3 days,42,0,0,0,Cont.,African American,1,50,50
128,21 days,42,0,0,0,Cont.,African American,1,50,50
128,42 days,42,0,0,0,Cont.,African American,1,50,
128,90 days,42,0,0,0,Cont.,African American,1,,
129,Baseline,19,0,0,0,Cont.,Hispanic,0,50,50
129,3 days,19,0,0,0,Cont.,Hispanic,0,50,50
129,21 days,19,0,0,0,Cont.,Hispanic,0,50,50
129,42 days,19,0,0,0,Cont.,Hispanic,0,50,
129,90 days,19,0,0,0,Cont.,Hispanic,0,,
130,Baseline,66,1,1,1,Treat.,African American,1,63,100
130,3 days,66,1,1,1,Treat.,African American,1,,
130,21 days,66,1,1,1,Treat.,African American,1,,
130,42 days,66,1,1,1,Treat.,African American,1,,
130,90 days,66,1,1,1,Treat.,African American,1,,
131,Baseline,49,0,1,1,Cont.,Caucasian,0,0,0
131,3 days,49,0,1,1,Cont.,Caucasian,0,,
131,21 days,49,0,1,1,Cont.,Caucasian,0,,
131,42 days,49,0,1,1,Cont.,Caucasian,0,,
131,90 days,49,0,1,1,Cont.,Caucasian,0,,
132,Baseline,53,0,0,0,Treat.,Caucasian,0,66,0
132,3 days,53,0,0,0,Treat.,Caucasian,0,,
132,21 days,53,0,0,0,Treat.,Caucasian,0,,
132,42 days,53,0,0,0,Treat.,Caucasian,0,,
132,90 days,53,0,0,0,Treat.,Caucasian,0,,
133,Baseline,51,1,0,1,Cont.,African American,0,100,100
133,3 days,51,1,0,1,Cont.,African American,0,,
133,21 days,51,1,0,1,Cont.,African American,0,,
133,42 days,51,1,0,1,Cont.,African American,0,,
133,90 days,51,1,0,1,Cont.,African American,0,,
134,Baseline,23,0,0,1,Cont.,African American,1,41,100
134,3 days,23,0,0,1,Cont.,African American,1,,
134,21 days,23,0,0,1,Cont.,African American,1,,
134,42 days,23,0,0,1,Cont.,African American,1,,
134,90 days,23,0,0,1,Cont.,African American,1,,
135,Baseline,48,1,0,1,Cont.,African American,1,41,100
135,3 days,48,1,0,1,Cont.,African American,1,,
135,21 days,48,1,0,1,Cont.,African American,1,,
135,42 days,48,1,0,1,Cont.,African American,1,,
135,90 days,48,1,0,1,Cont.,African American,1,,
136,Baseline,76,0,1,1,Cont.,African American,1,50,83
136,3 days,76,0,1,1,Cont.,African American,1,,
136,21 days,76,0,1,1,Cont.,African American,1,,
136,42 days,76,0,1,1,Cont.,African American,1,,
136,90 days,76,0,1,1,Cont.,African American,1,,
137,Baseline,85,1,1,1,Cont.,Caucasian,0,4,4
137,3 days,85,1,1,1,Cont.,Caucasian,0,,
137,21 days,85,1,1,1,Cont.,Caucasian,0,50,10
137,42 days,85,1,1,1,Cont.,Caucasian,0,42,
137,90 days,85,1,1,1,Cont.,Caucasian,0,8,9
138,Baseline,24,0,0,1,Cont.,Hispanic,1,60,50
138,3 days,24,0,0,1,Cont.,Hispanic,1,,
138,21 days,24,0,0,1,Cont.,Hispanic,1,,
138,42 days,24,0,0,1,Cont.,Hispanic,1,,
138,90 days,24,0,0,1,Cont.,Hispanic,1,,
139,Baseline,54,0,1,1,Cont.,African American,1,50,100
139,3 days,54,0,1,1,Cont.,African American,1,,
139,21 days,54,0,1,1,Cont.,African American,1,,
139,42 days,54,0,1,1,Cont.,African American,1,,
139,90 days,54,0,1,1,Cont.,African American,1,,
140,Baseline,81,1,1,1,Cont.,African American,0,50,100
140,3 days,81,1,1,1,Cont.,African American,0,,
140,21 days,81,1,1,1,Cont.,African American,0,,
140,42 days,81,1,1,1,Cont.,African American,0,,
140,90 days,81,1,1,1,Cont.,African American,0,,
141,Baseline,62,1,1,0,Cont.,African American,1,48,93
141,3 days,62,1,1,0,Cont.,African American,1,,
141,21 days,62,1,1,0,Cont.,African American,1,,
141,42 days,62,1,1,0,Cont.,African American,1,,
141,90 days,62,1,1,0,Cont.,African American,1,,
142,Baseline,42,0,1,1,Treat.,Caucasian,0,50,0
142,3 days,42,0,1,1,Treat.,Caucasian,0,,
142,21 days,42,0,1,1,Treat.,Caucasian,0,,
142,42 days,42,0,1,1,Treat.,Caucasian,0,,
142,90 days,42,0,1,1,Treat.,Caucasian,0,,
143,Baseline,43,1,1,1,Treat.,Hispanic,0,50,50
143,3 days,43,1,1,1,Treat.,Hispanic,0,50,50
143,21 days,43,1,1,1,Treat.,Hispanic,0,61,27
143,42 days,43,1,1,1,Treat.,Hispanic,0,50,
143,90 days,43,1,1,1,Treat.,Hispanic,0,50,50
144,Baseline,84,0,1,0,Treat.,Hispanic,0,27,9
144,3 days,84,0,1,0,Treat.,Hispanic,0,,
144,21 days,84,0,1,0,Treat.,Hispanic,0,,
144,42 days,84,0,1,0,Treat.,Hispanic,0,,
144,90 days,84,0,1,0,Treat.,Hispanic,0,,
145,Baseline,57,1,1,1,Cont.,African American,1,0,100
145,3 days,57,1,1,1,Cont.,African American,1,1,100
145,21 days,57,1,1,1,Cont.,African American,1,3,100
145,42 days,57,1,1,1,Cont.,African American,1,,
145,90 days,57,1,1,1,Cont.,African American,1,,
146,Baseline,57,1,1,1,Treat.,Caucasian,0,50,4
146,3 days,57,1,1,1,Treat.,Caucasian,0,84,9
146,21 days,57,1,1,1,Treat.,Caucasian,0,80,10
146,42 days,57,1,1,1,Treat.,Caucasian,0,83,
146,90 days,57,1,1,1,Treat.,Caucasian,0,50,10
147,Baseline,41,1,1,1,Treat.,African American,0,100,100
147,3 days,41,1,1,1,Treat.,African American,0,,
147,21 days,41,1,1,1,Treat.,African American,0,,
147,42 days,41,1,1,1,Treat.,African American,0,,
147,90 days,41,1,1,1,Treat.,African American,0,,
148,Baseline,19,1,0,0,Treat.,African American,0,100,100
148,3 days,19,1,0,0,Treat.,African American,0,,
148,21 days,19,1,0,0,Treat.,African American,0,,
148,42 days,19,1,0,0,Treat.,African American,0,,
148,90 days,19,1,0,0,Treat.,African American,0,,
149,Baseline,31,0,1,1,Cont.,African American,1,5,55
149,3 days,31,0,1,1,Cont.,African American,1,,
149,21 days,31,0,1,1,Cont.,African American,1,,
149,42 days,31,0,1,1,Cont.,African American,1,,
149,90 days,31,0,1,1,Cont.,African American,1,,
150,Baseline,38,1,0,1,Treat.,Hispanic,0,51,24
150,3 days,38,1,0,1,Treat.,Hispanic,0,,
150,21 days,38,1,0,1,Treat.,Hispanic,0,,
150,42 days,38,1,0,1,Treat.,Hispanic,0,,
150,90 days,38,1,0,1,Treat.,Hispanic,0,,
151,Baseline,63,1,1,1,Treat.,African American,1,50,100
151,3 days,63,1,1,1,Treat.,African American,1,,
151,21 days,63,1,1,1,Treat.,African American,1,,
151,42 days,63,1,1,1,Treat.,African American,1,,
151,90 days,63,1,1,1,Treat.,African American,1,,
152,Baseline,23,0,1,1,Treat.,African American,1,50,50
152,3 days,23,0,1,1,Treat.,African American,1,,
152,21 days,23,0,1,1,Treat.,African American,1,,
152,42 days,23,0,1,1,Treat.,African American,1,,
152,90 days,23,0,1,1,Treat.,African American,1,,
153,Baseline,69,1,1,1,Treat.,African American,1,40,62
153,3 days,69,1,1,1,Treat.,African American,1,,
153,21 days,69,1,1,1,Treat.,African American,1,,
153,42 days,69,1,1,1,Treat.,African American,1,,
153,90 days,69,1,1,1,Treat.,African American,1,,
154,Baseline,47,1,1,1,Treat.,African American,1,50,78
154,3 days,47,1,1,1,Treat.,African American,1,,
154,21 days,47,1,1,1,Treat.,African American,1,,
154,42 days,47,1,1,1,Treat.,African American,1,,
154,90 days,47,1,1,1,Treat.,African American,1,,
155,Baseline,20,1,0,0,Cont.,Hispanic,1,50,70
155,3 days,20,1,0,0,Cont.,Hispanic,1,,
155,21 days,20,1,0,0,Cont.,Hispanic,1,,
155,42 days,20,1,0,0,Cont.,Hispanic,1,,
155,90 days,20,1,0,0,Cont.,Hispanic,1,,
156,Baseline,46,1,0,0,Treat.,African American,0,0,98
156,3 days,46,1,0,0,Treat.,African American,0,,
156,21 days,46,1,0,0,Treat.,African American,0,,
156,42 days,46,1,0,0,Treat.,African American,0,,
156,90 days,46,1,0,0,Treat.,African American,0,,
157,Baseline,55,1,0,1,Cont.,African American,1,50,100
157,3 days,55,1,0,1,Cont.,African American,1,,
157,21 days,55,1,0,1,Cont.,African American,1,,
157,42 days,55,1,0,1,Cont.,African American,1,,
157,90 days,55,1,0,1,Cont.,African American,1,,
158,Baseline,41,1,0,1,Treat.,Hispanic,1,0,50
158,3 days,41,1,0,1,Treat.,Hispanic,1,,
158,21 days,41,1,0,1,Treat.,Hispanic,1,,
158,42 days,41,1,0,1,Treat.,Hispanic,1,,
158,90 days,41,1,0,1,Treat.,Hispanic,1,,
159,Baseline,27,0,0,0,Cont.,African American,0,0,92
159,3 days,27,0,0,0,Cont.,African American,0,,
159,21 days,27,0,0,0,Cont.,African American,0,,
159,42 days,27,0,0,0,Cont.,African American,0,,
159,90 days,27,0,0,0,Cont.,African American,0,,
160,Baseline,24,1,0,0,Cont.,African American,1,50,91
160,3 days,24,1,0,0,Cont.,African American,1,,
160,21 days,24,1,0,0,Cont.,African American,1,,
160,42 days,24,1,0,0,Cont.,African American,1,,
160,90 days,24,1,0,0,Cont.,African American,1,,
161,Baseline,47,1,1,1,Cont.,African American,1,50,92
161,3 days,47,1,1,1,Cont.,African American,1,,
161,21 days,47,1,1,1,Cont.,African American,1,,
161,42 days,47,1,1,1,Cont.,African American,1,,
161,90 days,47,1,1,1,Cont.,African American,1,,
162,Baseline,70,0,0,1,Cont.,Hispanic,1,81,87
162,3 days,70,0,0,1,Cont.,Hispanic,1,,
162,21 days,70,0,0,1,Cont.,Hispanic,1,,
162,42 days,70,0,0,1,Cont.,Hispanic,1,,
162,90 days,70,0,0,1,Cont.,Hispanic,1,,
163,Baseline,57,1,1,1,Treat.,Caucasian,0,50,0
163,3 days,57,1,1,1,Treat.,Caucasian,0,50,0
163,21 days,57,1,1,1,Treat.,Caucasian,0,,
163,42 days,57,1,1,1,Treat.,Caucasian,0,50,
163,90 days,57,1,1,1,Treat.,Caucasian,0,,
164,Baseline,58,1,1,1,Treat.,African American,1,50,50
164,3 days,58,1,1,1,Treat.,African American,1,,
164,21 days,58,1,1,1,Treat.,African American,1,,
164,42 days,58,1,1,1,Treat.,African American,1,,
164,90 days,58,1,1,1,Treat.,African American,1,,
165,Baseline,45,1,0,1,Treat.,African American,1,0,100
165,3 days,45,1,0,1,Treat.,African American,1,0,100
165,21 days,45,1,0,1,Treat.,African American,1,0,100
165,42 days,45,1,0,1,Treat.,African American,1,,
165,90 days,45,1,0,1,Treat.,African American,1,,
166,Baseline,58,0,1,1,Treat.,African American,1,2,100
166,3 days,58,0,1,1,Treat.,African American,1,14,100
166,21 days,58,0,1,1,Treat.,African American,1,0,100
166,42 days,58,0,1,1,Treat.,African American,1,,
166,90 days,58,0,1,1,Treat.,African American,1,0,100
167,Baseline,41,1,1,1,Treat.,Caucasian,0,2,45
167,3 days,41,1,1,1,Treat.,Caucasian,0,,
167,21 days,41,1,1,1,Treat.,Caucasian,0,,
167,42 days,41,1,1,1,Treat.,Caucasian,0,,
167,90 days,41,1,1,1,Treat.,Caucasian,0,,
168,Baseline,36,0,0,0,Treat.,Caucasian,0,0,34
168,3 days,36,0,0,0,Treat.,Caucasian,0,,
168,21 days,36,0,0,0,Treat.,Caucasian,0,,
168,42 days,36,0,0,0,Treat.,Caucasian,0,,
168,90 days,36,0,0,0,Treat.,Caucasian,0,,
169,Baseline,42,1,1,1,Treat.,African American,1,98,100
169,3 days,42,1,1,1,Treat.,African American,1,91,100
169,21 days,42,1,1,1,Treat.,African American,1,78,76
169,42 days,42,1,1,1,Treat.,African American,1,74,
169,90 days,42,1,1,1,Treat.,African American,1,85,50
170,Baseline,61,1,1,1,Treat.,African American,1,69,80
170,3 days,61,1,1,1,Treat.,African American,1,,
170,21 days,61,1,1,1,Treat.,African American,1,32,50
170,42 days,61,1,1,1,Treat.,African American,1,100,
170,90 days,61,1,1,1,Treat.,African American,1,,
171,Baseline,34,1,1,1,Cont.,African American,1,0,100
171,3 days,34,1,1,1,Cont.,African American,1,,
171,21 days,34,1,1,1,Cont.,African American,1,,
171,42 days,34,1,1,1,Cont.,African American,1,,
171,90 days,34,1,1,1,Cont.,African American,1,,
172,Baseline,22,0,1,1,Cont.,African American,1,75,100
172,3 days,22,0,1,1,Cont.,African American,1,,
172,21 days,22,0,1,1,Cont.,African American,1,,
172,42 days,22,0,1,1,Cont.,African American,1,,
172,90 days,22,0,1,1,Cont.,African American,1,,
173,Baseline,43,0,0,0,Treat.,African American,0,0,100
173,3 days,43,0,0,0,Treat.,African American,0,,
173,21 days,43,0,0,0,Treat.,African American,0,,
173,42 days,43,0,0,0,Treat.,African American,0,,
173,90 days,43,0,0,0,Treat.,African American,0,,
174,Baseline,55,1,1,1,Treat.,African American,1,50,91
174,3 days,55,1,1,1,Treat.,African American,1,,
174,21 days,55,1,1,1,Treat.,African American,1,,
174,42 days,55,1,1,1,Treat.,African American,1,,
174,90 days,55,1,1,1,Treat.,African American,1,,
175,Baseline,61,1,1,1,Cont.,African American,1,50,100
175,3 days,61,1,1,1,Cont.,African American,1,,
175,21 days,61,1,1,1,Cont.,African American,1,,
175,42 days,61,1,1,1,Cont.,African American,1,,
175,90 days,61,1,1,1,Cont.,African American,1,,
176,Baseline,69,0,1,1,Cont.,Caucasian,1,100,100
176,3 days,69,0,1,1,Cont.,Caucasian,1,95,100
176,21 days,69,0,1,1,Cont.,Caucasian,1,97,98
176,42 days,69,0,1,1,Cont.,Caucasian,1,93,
176,90 days,69,0,1,1,Cont.,Caucasian,1,92,97
177,Baseline,49,1,1,1,Cont.,African American,1,0,86
177,3 days,49,1,1,1,Cont.,African American,1,0,74
177,21 days,49,1,1,1,Cont.,African American,1,0,75
177,42 days,49,1,1,1,Cont.,African American,1,0,
177,90 days,49,1,1,1,Cont.,African American,1,0,50
178,Baseline,31,1,0,0,Treat.,African American,1,50,99
178,3 days,31,1,0,0,Treat.,African American,1,84,65
178,21 days,31,1,0,0,Treat.,African American,1,50,81
178,42 days,31,1,0,0,Treat.,African American,1,85,
178,90 days,31,1,0,0,Treat.,African American,1,82,100
179,Baseline,50,1,1,1,Cont.,African American,1,85,89
179,3 days,50,1,1,1,Cont.,African American,1,50,100
179,21 days,50,1,1,1,Cont.,African American,1,4,79
179,42 days,50,1,1,1,Cont.,African American,1,45,
179,90 days,50,1,1,1,Cont.,African American,1,23,50
180,Baseline,18,0,0,0,Treat.,African American,1,50,100
180,3 days,18,0,0,0,Treat.,African American,1,,
180,21 days,18,0,0,0,Treat.,African American,1,,
180,42 days,18,0,0,0,Treat.,African American,1,,
180,90 days,18,0,0,0,Treat.,African American,1,,
181,Baseline,43,0,1,1,Cont.,Hispanic,0,49,24
181,3 days,43,0,1,1,Cont.,Hispanic,0,,
181,21 days,43,0,1,1,Cont.,Hispanic,0,,
181,42 days,43,0,1,1,Cont.,Hispanic,0,,
181,90 days,43,0,1,1,Cont.,Hispanic,0,,
182,Baseline,36,1,1,1,Treat.,African American,1,50,50
182,3 days,36,1,1,1,Treat.,African American,1,50,50
182,21 days,36,1,1,1,Treat.,African American,1,50,100
182,42 days,36,1,1,1,Treat.,African American,1,50,
182,90 days,36,1,1,1,Treat.,African American,1,63,50
183,Baseline,50,1,1,1,Cont.,Caucasian,1,50,92
183,3 days,50,1,1,1,Cont.,Caucasian,1,,
183,21 days,50,1,1,1,Cont.,Caucasian,1,,
183,42 days,50,1,1,1,Cont.,Caucasian,1,,
183,90 days,50,1,1,1,Cont.,Caucasian,1,,
184,Baseline,49,1,1,1,Cont.,Hispanic,1,100,50
184,3 days,49,1,1,1,Cont.,Hispanic,1,,
184,21 days,49,1,1,1,Cont.,Hispanic,1,,
184,42 days,49,1,1,1,Cont.,Hispanic,1,,
184,90 days,49,1,1,1,Cont.,Hispanic,1,,
185,Baseline,44,1,1,1,Cont.,African American,1,100,100
185,3 days,44,1,1,1,Cont.,African American,1,,
185,21 days,44,1,1,1,Cont.,African American,1,,
185,42 days,44,1,1,1,Cont.,African American,1,,
185,90 days,44,1,1,1,Cont.,African American,1,,
186,Baseline,34,1,1,1,Cont.,African American,1,99,91
186,3 days,34,1,1,1,Cont.,African American,1,,
186,21 days,34,1,1,1,Cont.,African American,1,,
186,42 days,34,1,1,1,Cont.,African American,1,,
186,90 days,34,1,1,1,Cont.,African American,1,,
187,Baseline,53,1,1,1,Treat.,African American,1,50,100
187,3 days,53,1,1,1,Treat.,African American,1,,
187,21 days,53,1,1,1,Treat.,African American,1,,
187,42 days,53,1,1,1,Treat.,African American,1,,
187,90 days,53,1,1,1,Treat.,African American,1,,
188,Baseline,50,0,1,1,Cont.,Caucasian,1,50,93
188,3 days,50,0,1,1,Cont.,Caucasian,1,55,50
188,21 days,50,0,1,1,Cont.,Caucasian,1,70,90
188,42 days,50,0,1,1,Cont.,Caucasian,1,60,
188,90 days,50,0,1,1,Cont.,Caucasian,1,65,93
189,Baseline,59,0,1,1,Treat.,Caucasian,0,100,92
189,3 days,59,0,1,1,Treat.,Caucasian,0,87,86
189,21 days,59,0,1,1,Treat.,Caucasian,0,100,100
189,42 days,59,0,1,1,Treat.,Caucasian,0,100,
189,90 days,59,0,1,1,Treat.,Caucasian,0,,
190,Baseline,56,1,1,1,Treat.,Caucasian,1,50,57
190,3 days,56,1,1,1,Treat.,Caucasian,1,84,75
190,21 days,56,1,1,1,Treat.,Caucasian,1,81,81
190,42 days,56,1,1,1,Treat.,Caucasian,1,98,
190,90 days,56,1,1,1,Treat.,Caucasian,1,90,89
191,Baseline,55,0,1,1,Cont.,African American,1,71,88
191,3 days,55,0,1,1,Cont.,African American,1,80,90
191,21 days,55,0,1,1,Cont.,African American,1,,
191,42 days,55,0,1,1,Cont.,African American,1,,
191,90 days,55,0,1,1,Cont.,African American,1,,
192,Baseline,27,1,0,0,Cont.,Caucasian,1,18,58
192,3 days,27,1,0,0,Cont.,Caucasian,1,32,53
192,21 days,27,1,0,0,Cont.,Caucasian,1,92,83
192,42 days,27,1,0,0,Cont.,Caucasian,1,55,
192,90 days,27,1,0,0,Cont.,Caucasian,1,66,76
193,Baseline,38,0,1,1,Treat.,African American,0,50,40
